PassengerId,TicketTier,PassengerName,Gender,Age,RelativesAboard,ParentsChildren,CLass,TicketCost,Berth,BoardingPort,FamilySize,Singleton,FarePerPerson,Title,Outcome
418.79845237801015,2.0256367360471415,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,40.9716806686291,0.9622676067241098,-0.02119041815739293,SC/AH 3085,20.85962824184013,,S,2,0,13.902894008610854,Mrs,1
507.64480854644955,2.935260868875454,"Lahoud, Mr. Sarkis",male,,0.028696749164511738,0.014188836570060544,2624,7.346959238514103,,C,1,1,5.992788616799867,Mr,0
415.43004553950294,2.9700207057149486,"Oreskovic, Miss. Marija",female,18.893894681129762,0.10613213071878892,-0.028933782807910893,315096,13.593802934047236,,S,1,1,5.49196957935534,Miss,0
861.4094716384627,2.9897950011869283,"Lemberopolous, Mr. Peter L",male,35.4153771914321,-0.011229000694721143,0.030001173694821904,2683,3.9744230803444625,,C,1,1,7.398063428415024,Mr,0
355.075636950005,2.9969311682171877,"Vanden Steen, Mr. Leo Peter",male,27.599901219819937,0.042336311705941196,0.027134772196714056,345783,7.332031199893818,,S,1,1,5.5615569310488695,Mr,0
477.8819214564299,3.0255898227812157,"Maisner, Mr. Simon",male,,-0.0760705840937089,0.07317434469938662,A/S 2816,10.035313407980906,,S,1,1,7.444269197903009,Mr,0
758.6421665699896,3.007326472609082,"Jonkoff, Mr. Lalio",male,22.590918830096697,-0.056257786409436884,-0.006949429448433253,349204,3.886866568513236,,S,1,1,9.692245446916186,Mr,0
204.7188743624938,2.9449448015689197,"Perkin, Mr. John Henry",male,22.133800238049155,0.02778703541984618,0.026467674657276074,A/5 21174,5.605800945073067,,S,1,1,7.616277577354869,Mr,0
454.6390804074658,1.015675258590543,"Peuchen, Major. Arthur Godfrey",male,53.118034254850315,0.08729601316291753,0.003881853106396376,113786,32.04983826032901,C104,S,1,1,34.21882565755204,Rare,1
99.7431158340197,3.0251739704043548,"Dowdell, Miss. Elizabeth",female,31.454423248899165,0.020917251063669023,0.051295096477042584,364516,10.826823151032206,,S,1,1,14.43163849405903,Miss,1
148.54011649953998,2.0230797202157182,"Navratil, Mr. Michel (""Louis M Hoffman"")",male,37.99459616114792,-0.018414138401473414,1.9715461227034339,230080,25.386837541166777,F2,S,3,0,7.4185627407787145,Mr,0
449.0846596298291,3.0445597399036264,"Flynn, Mr. James",male,,-4.1679680227612985e-05,0.02948989239121276,364851,9.683749055795595,,Q,1,1,7.8021333852942245,Mr,0
27.371455547058837,3.0343819550330173,"Sirayanian, Mr. Orsen",male,22.742448345566565,-0.0735492427174397,-0.0077067937799885165,2669,8.324577578088773,,C,1,1,7.138782955282735,Mr,0
671.5504099850086,1.018931633786165,"Frauenthal, Dr. Henry William",male,50.42958378228852,2.0355577171003008,-0.002540790519207355,PC 17611,134.34332132390276,,S,3,0,41.53007968051792,Rare,1
806.117385885816,2.997107122861443,"Hedman, Mr. Oskar Arvid",male,27.5643140713458,0.051899014053937306,0.003631881338616223,347089,6.093798737669823,,S,1,1,5.180048979291102,Mr,1
585.161770868013,2.931519886099397,"Gilinski, Mr. Eliezer",male,21.60038873323309,-0.026592047310988243,0.009984549128396426,14973,9.011595099609037,,S,1,1,6.9796687344982775,Mr,0
767.1778937378081,1.017712821527774,"Hogeboom, Mrs. John C (Anna Andrews)",female,50.40680340113027,0.9723520232050744,-0.0046007483640116975,13502,77.63678354248474,D11,S,2,0,35.09259078994325,Mrs,1
240.48643018986994,2.0085628001150972,"Reeves, Mr. David",male,35.99755350844426,0.015639012711381132,0.008499091962471114,C.A. 17248,11.68959710413836,,S,1,1,10.590651369138099,Mr,0
131.18016617965128,2.01119698201737,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,28.8766156477268,0.9743120543859946,0.06246738230416412,228414,24.708733826722245,,S,2,0,12.524593495427254,Mrs,1
713.5841009367816,0.9473606596456619,"Cleaver, Miss. Alice",female,21.671408330149806,-0.003889934133093994,0.03900751401827143,113781,151.07559881635655,,S,1,1,148.3569267594197,Miss,1
563.9710920740878,0.9554288884667276,"Douglas, Mr. Walter Donald",male,50.504882949239715,1.123506071911616,0.03440415116648154,PC 17761,103.85261797211268,C86,C,2,0,53.98402608578669,Mr,0
340.3471874623823,2.0434206644453194,"Smith, Miss. Marion Elsie",female,40.69259908817802,-0.014530103044014715,-0.018031833290564545,31418,12.90903354921104,,S,1,1,14.366395144929006,Miss,1
811.6217143330595,2.998369172093816,"Lulic, Mr. Nikola",male,27.064095252789436,-0.021077642196550422,-0.035199233993443754,315098,6.555133340637785,,S,1,1,9.095843512451212,Mr,1
627.559160004377,1.0280977381452472,"Parr, Mr. William Henry Marsh",male,,-0.0380885435514292,0.03781410706306911,112052,-2.894823484585884,,S,1,1,-0.6185529265018983,Mr,0
468.75062442502656,1.0011675443917811,"Millet, Mr. Francis Davis",male,64.1722720316632,0.04377352638922848,0.034676968331400666,13509,27.222124905790814,E38,S,1,1,27.67889293614464,Mr,0
505.22003701348103,3.0012268222453597,"Calic, Mr. Petar",male,16.859596321980817,-0.01065964352281301,0.05829340946289968,315086,9.215299301293713,,S,1,1,9.96084499906607,Mr,0
424.19969544595483,1.03868470390108,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,,-0.03819625703852254,-0.02390764650713816,110564,28.5842789773847,C52,S,1,1,27.13674498828721,Mr,1
452.58859392990325,0.9787238814272863,"Dodge, Master. Washington",male,2.6467554584255497,0.07771937771422412,1.9909136686301199,33638,80.73803035286815,A34,S,3,0,25.712152418115945,Master,1
652.2461428703642,3.0039629840896973,"Mitkoff, Mr. Mito",male,,0.08350134368563397,-0.06489646542686689,349221,8.956115720052251,,S,1,1,8.42375129564722,Mr,0
185.43408035094782,2.9809407531597127,"Johnson, Miss. Eleanor Ileen",female,0.9117326980553314,0.9646829611093432,0.9844646333598672,347742,12.56453452997749,,S,3,0,5.992928675918763,Miss,1
441.9880455014792,1.9820860620237695,"West, Mr. Edwy Arthur",male,37.097255518727124,0.8902097322378327,2.0394477148139276,C.A. 34651,28.905734273065875,,S,4,0,5.798706750701809,Mr,0
310.7939415383552,1.9872530763350311,"Hart, Mr. Benjamin",male,43.45734032811194,1.0592621645738747,0.9815344960678104,F.C.C. 13529,24.104558334831623,,S,3,0,12.754362714749856,Mr,0
327.9666757894192,1.0091584008243026,"Graham, Mr. George Edward",male,37.25746153764219,-0.04027006860119154,1.0253524101274825,PC 17582,153.85061749380404,C91,S,2,0,75.72797174761706,Mr,0
783.2134862227731,1.9802615705886162,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,,1.046504762016173,0.992459226801524,C.A. 31921,27.19620999021164,,S,3,0,8.81185566641279,Mrs,1
94.80116900882362,3.0517738381291233,"Christmann, Mr. Emil",male,29.885253023398622,-0.11588191589908349,0.012827300323486649,343276,8.068653077333904,,S,1,1,6.766418441360797,Mr,0
838.3510545783523,2.9631160440224087,"Allum, Mr. Owen George",male,18.422022548433667,0.052502760899515076,-0.045429602982657545,2223,2.8783369044997142,,S,1,1,8.72615980070227,Mr,0
182.06563925007083,1.9922954289780472,"Pernot, Mr. Rene",male,,-0.07124138453335835,0.003372885343211133,SC/PARIS 2131,15.467028511192897,,C,1,1,11.724599948298748,Mr,0
578.9887055689202,0.9818702340623364,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,38.304403729242466,1.042983697319103,0.8816004713192188,17421,116.6325098397612,C68,C,3,0,35.918863277950244,Mrs,1
777.8314927501419,2.059657760957954,"Otter, Mr. Richard",male,38.73014899174868,0.0008395448157471149,-0.007397997701844426,28213,12.064446432714464,,S,1,1,10.915454783133937,Mr,0
64.60035638068241,3.0081037989585506,"Kink, Mr. Vincenz",male,26.7893459540439,1.9438890851448969,-0.06453978202948916,315151,6.770608794607043,,S,3,0,3.145821975314999,Mr,0
127.60072072061638,3.0425421394114007,"Coelho, Mr. Domingos Fernandeo",male,21.366330619128778,-0.023941960498933174,0.04773744281098375,SOTON/O.Q. 3101307,8.020137446631345,,S,1,1,8.94811398165376,Mr,0
324.70151074259655,0.9387515133565213,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,,1.040369394239039,0.030772477431901722,PC 17611,134.46170742889586,,S,2,0,68.05803998401068,Mrs,1
595.9296444849091,3.011010272580705,"Johnson, Mr. Alfred",male,48.64558273026464,0.006228733734616778,0.018472454897174993,LINE,3.099294259442055,,S,1,1,-4.5268154991736544,Mr,0
141.1866275762572,2.036678778521789,"Richard, Mr. Emile",male,22.18827406524399,0.034375292938674404,0.06020669811341752,SC/PARIS 2133,11.777259197497282,,C,1,1,18.943523555004276,Mr,0
189.21215954420438,3.0033925042089034,"Panula, Master. Eino Viljami",male,1.102142943712759,4.116254645839105,0.9624385952641147,3101295,41.58797437520094,,S,6,0,7.178187801098699,Master,0
31.24098051758841,3.043928918477859,"O'Dwyer, Miss. Ellen ""Nellie""",female,,-0.09200901661348924,0.06916669154463234,330959,9.413397832127925,,Q,1,1,6.397086504997176,Miss,1
787.3060639181163,2.9786726037515208,"Johnston, Mr. Andrew G",male,,1.095124779678421,2.036899372988181,W./C. 6607,23.080635568805757,,S,4,0,6.162411998653761,Mr,0
193.0443697046044,2.058106287319552,"Navratil, Master. Michel M",male,2.8929876904616187,1.0061382379278268,0.9906363218569312,230080,26.880071025502165,F2,S,3,0,9.002962355864208,Master,1
845.3695567526873,3.094781762878719,"Johnson, Master. Harold Theodor",male,3.6621221643556083,0.947133335531431,1.044951781361638,347742,13.808321040352698,,S,3,0,2.4382776219974582,Master,1
715.659652751036,2.985040451316431,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,17.843835582183836,-0.07824932387387472,-0.04379093151445736,348124,9.916690987350329,F G73,S,1,1,8.027765986150914,Mr,0
526.7731493759641,2.9816322811735554,"Farrell, Mr. James",male,40.872361589057604,-0.01112410068027774,-0.03263712818983252,367232,4.779891215536756,,Q,1,1,6.590510145638198,Mr,0
413.6195826642646,3.0599218997425206,"Nakid, Miss. Maria (""Mary"")",female,0.6137903232270789,0.05421165108062998,1.975909909448266,2653,17.872861748013214,,C,3,0,4.4754226062131295,Miss,1
138.5307447869436,3.0651245181455784,"Boulos, Mrs. Joseph (Sultana)",female,,-0.007502465762316207,1.9790612289355207,2678,15.077708182099583,,C,3,0,3.77202387510045,Mrs,0
177.87083391834628,2.978442892008463,"Sivola, Mr. Antti Wilhelm",male,18.917601440796272,0.08888644697962939,-0.04182221341453124,STON/O 2. 3101280,8.114361628792635,,S,1,1,5.190442623570579,Mr,0
6.5544198980462935,0.9826760277658396,"McCarthy, Mr. Timothy J",male,53.98005161284749,-0.08535845560903658,0.04841386686875465,17463,52.052700658618775,E46,S,1,1,52.14085987098783,Mr,0
703.9981812055261,2.9883822420378325,"McEvoy, Mr. Michael",male,,-0.0007110744241041857,-0.010246354327886063,36568,15.109597129182239,,Q,1,1,16.617168259745462,Mr,0
700.6699263832032,1.9445693620653333,"Laroche, Mr. Joseph Philippe Lemercier",male,26.2044178205046,0.9263339573816954,2.0139533683915145,SC/Paris 2123,44.67582388752369,,C,4,0,11.377564675844805,Mr,0
83.65224188256592,2.962124702236627,"Chronopoulos, Mr. Apostolos",male,25.66860386850087,1.02138890289016,-0.022576483858567007,2680,14.23666085141434,,C,2,0,8.792101451325154,Mr,0
893.1541378790272,2.958600065364657,"Dahlberg, Miss. Gerda Ulrika",female,21.563394483611685,0.05216690055987987,-0.07206578864908898,7552,7.607585730976888,,S,1,1,11.135772162694067,Miss,0
317.32658322339427,2.968344309820921,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,,0.9752507038712682,1.0106898062346168,363291,19.502421929955233,,S,3,0,5.8248469319557135,Mrs,1
472.0070689969048,0.9985699693527118,"Goldenberg, Mr. Samuel L",male,48.27616761781637,0.846819599858755,-0.07569367959524802,17453,89.56853401652074,C92,C,2,0,46.154776783324664,Mr,1
128.00503907501601,2.009656489347614,"Nicholls, Mr. Joseph Charles",male,19.218800015701,1.0117021713313192,0.9972832265777849,C.A. 33112,39.94408569065128,,S,3,0,9.658889513740677,Mr,0
242.53323284604187,2.0639259167439215,"Leyson, Mr. Robert William Norman",male,24.55541045680506,0.025689052356972157,-0.05416265166837068,C.A. 29566,12.067127346588595,,S,1,1,8.780877413802328,Mr,0
249.11793951623412,2.95883864753026,"Sunderland, Mr. Victor Francis",male,16.88953019882427,0.023780701489795684,0.07866327173241221,SOTON/OQ 392089,5.839904093291871,,S,1,1,6.209619421044345,Mr,1
358.28490997467316,1.0405828388870666,"Harder, Mr. George Achilles",male,24.927387999746045,1.072688965289476,0.036074895227924834,11765,61.899407516066304,E50,C,2,0,29.782366332901038,Mr,1
804.7306788955091,2.9911774081314477,"Lester, Mr. James",male,38.852335931603,-0.06299959997674054,0.004186101589684162,A/4 48871,24.838012414784078,,S,1,1,25.949512075252915,Mr,0
134.27918183926158,2.997960650125723,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,,1.0400104526555163,0.0500218901717172,A/5. 3337,17.81407281971592,,S,2,0,8.18012552151878,Mrs,0
688.5370989379888,1.0278222773055192,"Weir, Col. John",male,59.40050930937842,0.0701435396589901,-0.03350011962738807,113800,26.155773614550682,,S,1,1,28.59600576623727,Rare,0
845.0947985199971,1.9537110534246283,"Gill, Mr. John William",male,23.8358021367252,-0.10461689123996416,0.021512797448283754,233866,14.385921446156768,,S,1,1,11.321702098847092,Mr,0
186.88011350512343,1.015766453290355,"Rood, Mr. Hugh Roscoe",male,,0.018801986816691433,0.007909189487856736,113767,52.181339154302506,A32,S,1,1,50.665367808533645,Mr,0
28.363662783912197,2.0068626937259193,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,27.662351543177945,0.9703440375834087,0.010450829884124173,11668,24.165450291477317,,S,2,0,10.261078023321232,Mrs,0
554.0793029372701,2.020303378586026,"Padro y Manent, Mr. Julian",male,,-0.004795180570334393,0.05036416137331914,SC/PARIS 2146,16.61004665913668,,C,1,1,15.47895432607601,Mr,1
97.19774538989513,3.0119221959238813,"Rekic, Mr. Tido",male,39.0822036062612,0.020450403000727375,0.028994576166126895,349249,10.162183379821796,,S,1,1,7.675870084934634,Mr,0
623.8958432852518,3.1012300950904006,"Torber, Mr. Ernst William",male,43.803434591185145,-0.028658885375804268,0.011428683259483341,364511,7.231254543731572,,S,1,1,7.31525475693931,Mr,0
46.94571337565544,1.9737064816641707,"Rugg, Miss. Emily",female,20.984508648702228,-0.03974528961254484,-0.06550618038610051,C.A. 31026,9.014331364520066,,S,1,1,11.532438766657535,Miss,1
390.86583442893107,2.9781074128682703,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,23.458269333181857,0.002008852292715335,1.9619980402166106,PP 9549,17.5642727885324,G6,S,3,0,7.239021572011493,Mrs,1
717.4427716516544,1.974308405836302,"Kelly, Mrs. Florence ""Fannie""",female,43.24241867549123,-0.06395203202806446,-0.004857244887560222,223596,15.924711337257524,,S,1,1,12.22432127616545,Mrs,1
534.1999226122724,1.9770981149395548,"Davies, Master. John Morgan Jr",male,8.640935514571147,0.9361315403100299,1.0036960021923818,C.A. 33112,36.17126550017928,,S,3,0,12.133424112137147,Master,1
27.919805636875434,2.973721029678686,"Palsson, Miss. Torborg Danira",female,8.534213994310164,3.0399608776613034,0.9552626194140015,349909,23.842824286881527,,S,5,0,2.1947412965793567,Miss,0
368.7792309832372,1.0490222171015084,"Williams-Lambert, Mr. Fletcher Fellows",male,,-0.06757230384043451,0.09546252142891822,113510,38.77459042962226,C128,S,1,1,30.23192009843552,Mr,0
